Column1;id_tweet;link;stream_group;text_orig;Commercial;POLITICS;ED;Family;ED_patience;ProED;Offensive;Informative;Scientific;Sad;hashtag;Columna2;Columna3
217320;1,32339E+34;https://twitter.com/DeannaHarder/status/1323391476932382720;2;I don't know who needs to hear this but, Instagram dietitians are NOT eating disorder experts. Unless they LEGITIMATELY are.  If you’re in recovery from an ED, I STRONGLY suggest making sure you’re working with professionals who ARE specialized in eating disorders.;0;0;1;0;0;0;0;0;0;0;[];;
217394;1,3234E+33;https://twitter.com/121U_MYDAY/status/1323399541740154882;2;"tw / ed my goal for the end of 2020 is to start the recovery process for my purging &amp; restricting habits. i’ve struggled for about 10 years with eating disorders &amp; it’s about time i try &amp; live a healthy life. don’t know where i got this sudden motivation from, but it’s defo good";0;0;1;0;1;0;0;0;0;0;[];;
218567;1,32362E+34;https://twitter.com/liferecoveryg/status/1323618253739036672;2;12 Steps of Recovery From Eating Disorders https://t.co/UpV3vIcm1h  #LifeRecoveryArticles https://t.co/L1sYJLFLfg;0;0;1;0;0;0;0;1;0;0;['LifeRecoveryArticles'];;
218669;1,32363E+33;https://twitter.com/RomanySequin/status/1323629937828442113;2;When it's a Ho Hum sort of a day!  Day 38 of Manifest a Million readers.  https://t.co/GKWnKQUbCd #bulimia #eatingdisorders #recovery #ExcludedUK;0;0;1;0;0;0;0;1;0;0;['bulimia', 'eatingdisorders', 'recovery', 'ExcludedUK'];;
218738;1,32364E+34;https://twitter.com/OklahomaEDA/status/1323641732504948736;2;Eating disorders don't discriminate. Need more resources? Click the link in our bio! #edrecovery #eatingdisorderawareness #education #edadvocacy #OEDA #Oklahoma https://t.co/0nIpIzV4W9;0;0;1;0;0;0;0;1;0;0;['edrecovery', 'eatingdisorderawareness', 'education', 'edadvocacy', 'OEDA', 'Oklahoma'];;
218744;1,32364E+34;https://twitter.com/MuffinKgs/status/1323642478499680256;2;We have eating disorders that control our lives, most of us want recovery, but all of us need it to survive. Do the most of your life. We can’t control our brains, and we are having a miserable time. If we are controlled by our food,;0;0;1;0;1;0;0;0;0;0;[];;
218750;1,32364E+33;https://twitter.com/oneappIeaday/status/1323643334544510976;2;my ed timeline 13 -14 yrs : bulimia, extreme p/b 15 yrs : recovery + more on the bed side 16 -18yrs : bed and ana tendencies/ednos 18+ : high bed post trauma, almost guilt free 22 : slip into ednos for the most part with a bed root;0;0;1;0;1;0;0;0;0;0;[];;
219294;1,3237E+34;https://twitter.com/cooIdiet/status/1323699676999155712;2;my ed timeline: 10-13 yrs. → eating my feelings! ♡ 14 yrs. → “dieting” 15 yrs. → bulimia  16 yrs. → osfed 17 yrs. → in “recovery”;0;0;1;0;1;0;0;0;0;0;[];;
219846;1,32376E+34;https://twitter.com/spxllmanwitch/status/1323762309681074179;2;tw: bulimia - recovery  five years not throwing up my food! and almost 6 months eating all meals and not restricting  🌾🦎🌷🌺🌼🌻;0;0;1;0;1;0;0;0;0;0;[];;
220790;1,32398E+34;https://twitter.com/book__sorceress/status/1323978911215136768;2;"📚 64/65 📖 Twenty-six 🖌 Andrea Tomé 🌀 Poetry 🌀 Mental health &amp; eating disorders 🌀 Recovery &amp; growth 🌀 Faith(less) 🌀 Aromanticism 🌀 Feminism ⭐️⭐️⭐️⭐️ https://t.co/JnmicxkasO";0;0;1;0;1;0;0;0;0;0;[];;
220856;1,32399E+33;https://twitter.com/OliverPyatt/status/1323988624124334080;2;Monte Nido #Atlanta is now open! We proudly offer state-of-the-art, evidenced-based residential programming for eating disorders and co-occurring presentations. Click here to learn more: https://t.co/cMN5HAyXd5 #eatingdisorder #recovery #edrecovery #treatment #getstarted https://t.co/Auu46Za8oF;0;0;1;0;0;0;0;1;0;0;['Atlanta', 'eatingdisorder', 'recovery', 'edrecovery', 'treatment', 'getstarted'];;
221105;1,32403E+34;https://twitter.com/EDmirrormirror/status/1324027700479221761;2;How to fight the urge to diet when in recovery from an eating disorder: https://t.co/jPntq6IB5Y https://t.co/61Gx1YTyjd;0;0;1;0;0;0;0;1;0;0;[];;
221133;1,32403E+34;https://twitter.com/PittPubHealth/status/1324031831994441735;2;Eating disorders thrive in isolation, so eating with others can be helpful for recovery, said doctoral student Beth L. Hoffman, who studies how disordered eating is impacted by social media. But it's important that people have professional support. https://t.co/YvHpx3QDHb https://t.co/RzpAFSWrYd;0;0;1;0;0;0;0;1;1;0;[];;
221158;1,32403E+34;https://twitter.com/ClemPrograms/status/1324034712302690312;2;Are Anxiety and Eating Disorders Related? Examining the Connection: https://t.co/h16GLHmJdd #edrecovery #anxiety #mentalhealth https://t.co/vOWjK1IHyG;0;0;1;0;0;0;0;1;1;0;['edrecovery', 'anxiety', 'mentalhealth'];;
221159;1,32403E+34;https://twitter.com/TheMonteNido/status/1324034713850421248;2;The Connection Between Eating Disorders and Sleep Problems: https://t.co/BFraSPJ34N #eatingdisorder #insomnia #edrecovery #sleeptherapy https://t.co/KGB3DM4REe;0;0;1;0;0;0;0;1;1;0;['eatingdisorder', 'insomnia', 'edrecovery', 'sleeptherapy'];;
221983;1,32416E+32;https://twitter.com/ambs_healing/status/1324157255089070080;2;Eating disorders really fucking suck. They aren’t glamorous or something you want. No “normal” person wishes to be sick. Please get help if you’re struggling. This is pure hell. #MentalHealthMatters #EDrecovery;0;0;1;0;0;0;0;1;1;0;['MentalHealthMatters', 'EDrecovery'];2001;
197518;1,32061E+33;https://twitter.com/AHealthBlog/status/1320606023598501888;2;Research has shown that consumption of virgin coconut oil by breast cancer patients during chemotherapy improves symptoms such as dyspnea, fatigue, loss of appetite and sleep difficulties https://t.co/C7fUziJGJe;0;0;0;0;0;0;0;1;1;0;[];;
222089;1,32418E+34;https://twitter.com/forbiddennhoney/status/1324180855024197633;2;TW// eating disorders , disordered eating mentions/effects (long lasting) . . . Ykno, even tho ive been in recovery for almost 3 years my body still hasnt and may never recover from the fucked shit ive done to it and like... it sucks;0;0;1;0;1;0;0;0;0;0;[];;
197923;1,32067E+34;https://twitter.com/CBCOntMorning/status/1320667028030656515;2;Good morning! First up, we'll hear about new research from clinical psychologist and prof Lisa Anderson of @uminnestoaon on how the pandemic has affected people with eating disorders.  Here's a piece from earlier this year: https://t.co/QLL9T96B9p https://t.co/IcS1r9nTfa;0;0;1;0;0;0;0;1;1;0;[];;
197950;1,32067E+34;https://twitter.com/RCEMevents/status/1320669807809843202;2;"Dr Jacinta Tan will present ""The ethics and law of treating eating disorders in a general hospital setting"" at our online study day next month.  Browse the full programme and book your place  ➡ https://t.co/pdICWWegEo https://t.co/VHqFLGyPfG";0;0;1;0;0;0;0;1;1;0;[];;
222310;1,32422E+33;https://twitter.com/laprice/status/1324223346339246082;2;Executive orders President Biden could issue: A national mobilization for climate change. Specifics TBD by available science, but storm recovery, food security and continuity of government could all be bullet items.;0;1;0;0;0;0;0;0;0;0;[];;
198342;1,32071E+33;https://twitter.com/marketprimes121/status/1320707737559298048;2;US Researchers to Conduct the Largest Eating Disorders Genetics Study https://t.co/tzupUbdQqY Researchers from the University of North Carolina (UNC) are looking for over 6,000 participants age 18 and above who have directly experienced eating disorders to join the world’s.;0;0;1;0;0;0;0;1;1;0;[];;
198400;1,32071E+34;https://twitter.com/EP_Editors/status/1320712373104201729;2;New in #EPJournal: Change in decision-making skills and risk for eating disorders in adolescence: A population based study #openaccess  https://t.co/inS2GnN347;0;0;1;0;0;0;0;1;1;0;['EPJournal', 'openaccess'];;
222847;1,32434E+33;https://twitter.com/tenshicaIs/status/1324339726090792962;2;"eating disorders are a mental condition where your relationship with food is bad. what we do and act doesnt define our ed.  no matter what , youre valid and everyone deserves recovery &lt;3 whether or not you're in recovery or even just contemplating it , im still very proud of u ! https://t.co/5GhMPZd7hi";0;0;1;0;0;0;0;1;0;0;[];;
222852;1,32434E+34;https://twitter.com/chocmatchamint/status/1324340023639068673;2;Thinking about my recovery life. I never felt so good man. At my highest point I would walk the dogs 8 miles at the park and feel great and eat fruit and nuts n shit I was never happier or healthier. I miss her;0;0;1;0;1;0;0;0;0;0;[];;
223510;1,32439E+34;https://twitter.com/FemmeOrange/status/1324386784659169285;2;My best friend is morbidly obese. He has struggled with an ED in the past but his recovery ended up being a lot of binging. he’s just gotten bloodwork done and has pre-diabetes and high blood pressure at 22. He still doesn’t want to eat healthier and I don’t know what to do.;0;0;1;1;0;0;0;0;0;0;[];;
223923;1,32444E+34;https://twitter.com/indiosyncratic/status/1324435587688996864;2;TW eating disorders do you know how difficult it is to navigate yourself into a healthy eating plan when you’re in recovery from disordered eating??? yoh guys;0;0;1;0;1;0;0;0;0;0;[];;
224082;1,32446E+33;https://twitter.com/V4MPDIET/status/1324455629860311040;2;@BUNNID1ET us : join a community that mainly promotes recovery for everyone , gives us a space to rant comfortably , and find support in others who are struggling  locals : ur gross and promoting eating disorders 😂😂😂😂🤠;0;0;1;0;1;0;0;0;0;2;[];;
224089;1,32446E+34;https://twitter.com/libero_mag/status/1324456570659479554;2;I feel strongly that the social model of disability can help make our world a safer, more inclusive place to live. https://t.co/IVOv17nem3 #edrecovery #eatingdisorders;0;0;1;0;1;0;0;0;0;0;['edrecovery', 'eatingdisorders'];;
224364;1,3245E+33;https://twitter.com/MentalHealthMil/status/1324501748602544129;2;Maybe we need to redefine recovery with eating disorders, for some, it may mean no symptoms, for others, it may look like management of the the symptoms. Either way it is a win.;0;0;1;0;1;0;0;0;0;2;[];;
224413;1,32451E+34;https://twitter.com/awakeningning/status/1324510766364561408;2;tw: eating disorders . . . . . . . I struggle with bulimia since I was 13. After my recovery, I gained lots of weight, and last year I did bypass surgery. But every time that my mom sees me eating she starts swearing at me. She really wants to see me miserable lol. . . . . . . .;0;0;1;0;1;0;0;0;0;0;[];;
224469;1,32452E+33;https://twitter.com/AlwaysInFlannel/status/1324520816579629056;2;About to start blocking people retweeting AC's fat-phobic comment. It's not funny to fat people. It's not funny to people with eating disorders. You are hurting people by laughing at this. My recovery is more important than this shit.;0;0;1;0;1;0;0;0;0;1;[];2001;
224874;1,32461E+34;https://twitter.com/no1whamfan/status/1324608470709096448;2;considering recovery 😺 realising i’ve been diagnosed with bulimia for 4ish years now and i’m still overweight🖐😾;0;0;1;0;1;0;0;0;0;0;[];;
225153;1,32467E+34;https://twitter.com/bingekids/status/1324672224964550665;2;and recovery is going terrible bc im struggling so much and uni stress is rlly fucking me up and i just feel so badly about myself all the damn time aaaa;0;0;1;0;1;0;0;0;0;0;[];;
225415;1,32471E+34;https://twitter.com/EDmirrormirror/status/1324712716351774720;2;Intuitive Eating has shown promising results when used as part of the recovery process from eating disorders. https://t.co/mTNaTJsjai https://t.co/nNKnnq4rYT;0;0;1;0;0;0;0;1;1;0;[];;
225428;1,32471E+34;https://twitter.com/MentalHealthMil/status/1324713450619211778;2;"Recovery is a word that is used cheaply with mental illness &amp; eating disorders, it implies that the person experiences no symptoms, of course, this can &amp; does happen. Many others may spend a lifetime managing their symptoms to a varying degree, this takes a great deal of strength";0;0;1;0;0;0;0;1;0;0;[];;
225462;1,32472E+34;https://twitter.com/moontwerk/status/1324715744135925763;2;CW: mention of eating disorder Just took a huge first step toward recovery in a way I haven’t before. I struggled with bulimia from ages 12-23. It became a life-threatening struggle. I stopped b/p 7 years ago but I finally admitted to myself that my issues are rooted in my ED 1/;0;0;1;0;1;0;0;0;0;0;[];;
199976;1,32084E+34;https://twitter.com/DietitianGen/status/1320839190913974278;2;Opinion: Eating disorders are ruthless but specialised regional care is hard to find (via @thejournal_ie) #rd #ed #eatingdisorder  https://t.co/NuNbDDcfBQ;0;0;1;0;0;0;0;0;0;0;['rd', 'ed', 'eatingdisorder'];;
200057;1,32085E+33;https://twitter.com/caloristocracy/status/1320847515999227905;2;studying psychology and having lectures about the big sad and eating disorders is so meta;0;0;1;0;0;0;0;1;1;0;[];;
226248;1,32479E+34;https://twitter.com/wearewednesdays/status/1324789251154890753;2;This story is a reminder of the devastation caused by eating disorders. More must be done to stop these tragedies. If this news has prompted you to seek recovery or help a loved one, please message us https://t.co/yLuxCB3JtX;0;0;1;0;0;0;0;1;0;0;[];;
226382;1,3248E+34;https://twitter.com/AllianceforEDA/status/1324804197724938242;2;Eating disorders do not discriminate. Start swiping to learn the facts and help us smash the stigma surrounding ED's 👉⁠ -⁠ Help is available and recovery is always possible. Head to the link in our bio to learn more and/or get support. 📲 https://t.co/E6Ogn5PwTZ;0;0;1;0;0;0;0;1;0;0;[];;
226600;1,32483E+34;https://twitter.com/AdrienneRennie/status/1324829336172699648;2;"If you haven’t read my most recent post I released today, I talk about the concept of validating eating disorders that aren’t stereotypical or greatly discussed; mine being orthorexia, which I downplayed for so long in my story #eatingdisorderrecovery #MentalHealthAwareness";0;0;1;0;0;0;0;1;0;0;['eatingdisorderrecovery', 'MentalHealthAwareness'];;
226640;1,32484E+33;https://twitter.com/THlNCALS/status/1324835034784813058;2;i’m rlly going to try with recovery. my parents are so worried and in so much pain because of me and i feel awful. I can’t exercise. They’re going to make me eat. i might as well go with it and take this as a chance to better myself and become healthier. Shit.;0;0;1;0;1;0;0;0;0;0;[];;
228745;1,32526E+33;https://twitter.com/schlannieb0y/status/1325260604400168962;2;// eating disorders Heyo! I just wanted to say to please be careful when cw or tw food, for people who also struggle with eating disorders their brain can signal it as food being something bad and make the recovery harder. just wanted to point it out, ty :);0;0;1;0;1;0;0;0;0;2;[];;
201385;1,32105E+34;https://twitter.com/MedResFdn/status/1321051518645186562;2;🚨 Our #EatingDisorders and #SelfHarm funding call closes next Thursday, 5 November! 🚨   If you're an early or mid-career researcher investigating eating disorders and/or self-harm in children, adolescents or young adults, apply now 👉 https://t.co/sc7moCLB6a https://t.co/FNtHeW3Ftu;0;0;1;0;0;0;0;1;1;0;['EatingDisorders', 'SelfHarm'];;
201410;1,32106E+33;https://twitter.com/DietitianCNDC/status/1321055287722287105;2;Eating disorders are ruthless but specialised regional care is hard to find (via @thejournal_ie) https://t.co/zFUkgVnxSf;0;0;1;0;0;0;0;1;1;0;[];;
228816;1,32528E+33;https://twitter.com/minime_x/status/1325277870177071104;2;Recovery accounts posting what they eat in a day trigger a lot of people and I don’t think it’s necessary to use your platform to post every single thing you ate that day knowing how competitive eating disorders are. You can come at me for this opinion but I stand by it;0;0;1;0;1;0;0;0;0;0;[];;
229235;1,32539E+34;https://twitter.com/mchswya/status/1325392730856386560;2;Eating disorders are as serious as physical and other mental illnesses. Getting proper help is crucial for the road to recovery. As members of the MCHS community, let us remember to be considerate and continue to care for one another 💙💗💚💛 https://t.co/meexSilsdC;0;0;1;0;0;0;0;0;0;0;[];;
229346;1,32542E+34;https://twitter.com/MelainieRogers/status/1325422824832561152;2;20 million women and 10 million men in America have an eating disorder. Eating disorders can severely impact one's health both physically and mentally. Learn more about symptoms, risks and what role treatment plays in recovery: https://t.co/Zp0owz7wpQ;0;0;1;0;0;0;0;1;1;0;[];;
229715;1,32549E+33;https://twitter.com/wysterria/status/1325490195026817024;2;tw body image, eating disorders anyway if you're thin, midsize, plus size etc please know that you're loved and worthy. it's ok to not feel it but please hold on and whatever stage of recovery you're in or where you're at mentally you should be so proud of yourself ❤️;0;0;1;0;1;0;0;0;0;0;[];;
202080;1,32112E+34;https://twitter.com/FEAST_ED/status/1321123258306101251;2;Michael P. Levine, Ph.D., FAED explores why Families Should Be Conversant with Eating Disorders Research https://t.co/iivLOjXvXR;0;0;1;0;0;0;0;1;1;0;[];;
202212;1,32114E+33;https://twitter.com/RSCToxGroup/status/1321136267187376129;2;"The International Journal of Environmental Research and Public Health @IJERPH_MDPI is now accepting submissions for a special issue entitled ""Dietary Exposure to Food Contaminants and Residues"". See  https://t.co/2TxgMnQSSq for more information #mdpiijerph @RSC_FoodGroup";0;0;1;0;0;0;0;1;1;0;['mdpiijerph'];;
229919;1,32552E+34;https://twitter.com/oneappIeaday/status/1325524982596841472;2;"You can mute ""TW FOOD"" together and u won't see it anymore, i understand mostly ana/ recovery ana on edtwt have an issue with it but some people find food extremely triggering because they abuse it and are on the other side of EDs where they use bad food as coping mechanism for +";0;0;1;0;1;0;0;0;0;0;[];;
230466;1,32562E+34;https://twitter.com/angstydjh/status/1325621303563444228;2;tw: eating disorders i ate my first full meal in 2 weeks :,)) finally starting my recovery process.... again;0;0;1;0;1;0;0;0;0;0;[];;
231212;1,32577E+34;https://twitter.com/ambr0zja/status/1325767665353449472;2;RT @hannah_elsy: It's Eating Disorders Awareness Week 2 - 8 March.  To raise awareness, each day I'll be sharing a piece of content which helped me recover, to spread hope and to demonstrate that recovery IS possible. Check out the charity @beatED  https://t.co/qBTSYS1oRe #EDAW #anoreixa;0;0;1;0;1;0;0;0;0;0;['EDAW', 'anoreixa'];;
202926;1,32121E+34;https://twitter.com/hagan_ke/status/1321210442711269377;2;Please consider sharing this with carers of persons with eating disorders. This pilot study aims to determine how we can best support carers. Contact @KChristensenPhD for questions.;0;0;1;0;0;0;0;1;1;0;[];;
202927;1,32121E+34;https://twitter.com/myamericannurse/status/1321210451225698307;2;Virtual Reality technology can facilitate psychotherapy for those with eating disorders, through a process called Virtual Reality Exposure Therapy (VRET), according to a study in Human-Computer Interaction. Read more https://t.co/iE89PAv5Lr;0;0;1;0;0;0;0;1;1;0;[];;
232772;1,32584E+34;https://twitter.com/dailybulletins/status/1325835895468142593;2;A new service to help young people with eating disorders in Liverpool to help them access services quicker and help their recovery has been launched by Mersey Care NHS Foundation Trust today (9 November). Find out more @Mersey_Care https://t.co/wO626Z2MVq https://t.co/1ZmaZyrnJL;0;0;1;0;0;0;0;1;0;0;[];;
234441;1,3259E+34;https://twitter.com/adios_malibuu/status/1325901054387642368;2;"As is said in AA, the bulimia was just doing press-up in the background. I was not spiritually or mentally fit &amp; wanted the sweet food more than I wanted recovery. All the old behaviours came back: obsessing over &amp; planning the binge, making excuses to get the food, hiding it,";0;0;1;0;1;0;0;0;0;0;[];;
234723;1,32592E+34;https://twitter.com/alsanallc/status/1325921485605793793;2;The #holidayseason can be a difficult time of year for people with #eating disorders. A 2-week recovery refresh may be just the right amount of support for clients who have been working hard to maintain their recovery in 2020. Learn more at https://t.co/Qh5N4v4zF7 https://t.co/HMTXqK8LAH;0;0;1;0;0;0;0;1;0;0;['holidayseason', 'eating'];;
236707;1,32619E+34;https://twitter.com/MadSocialWerker/status/1326188443450429445;2;Hi! I'm a social worker, and I can honestly tell you your beliefs, which are rooted in fatmisia (formerly fatphobia), are very harmful to people who are in recovery from eating disorders. Also, your aggressive response is full of sexism and misogyny.;0;0;1;0;0;0;0;1;0;0;[];;
237247;1,32624E+34;https://twitter.com/TinaMcGuff/status/1326241788273758208;2;"Two questions discussed - how do eating disorders effect the family &amp; is full recovery possible?  @HopeVirgo &amp; I talked about this ❤️ https://t.co/QaGbIOK00X #eatingdisorders #recovery https://t.co/c8usPdBWeN";0;0;1;0;1;0;0;0;0;0;['eatingdisorders', 'recovery'];;
237946;1,32633E+34;https://twitter.com/cutebutcantread/status/1326328906564083712;2;CW: ED . . . . . . . . . . . . hi, i would love to hear from ppl with/in recovery from eating disorders about your go-to low effort meals for when you just need to put food in your body and have it taste relatively ok!;0;0;1;0;1;0;0;0;0;0;[];;
239557;1,32654E+34;https://twitter.com/ABC_Charity/status/1326544976000372738;2;Early intervention is key to preventing serious and potentially life-threatening complications yet sadly too many eating disorders are entrenched by delays in treatment. We hope this makes a real difference to young people and their families.  https://t.co/29BxSorFQh #edrecovery https://t.co/TQhBCYLRr3;0;0;1;0;0;0;0;1;0;0;['edrecovery'];;
239591;1,32655E+34;https://twitter.com/SEEDLancashire/status/1326548732792336386;2;For the next few weeks we will be sharing these truths with the aim of providing some additional education on eating disorders. Join us next Wednesday as we discuss another truth about eating disorders. #eatingdisroderrecovery #eatingdisorderawareness;0;0;1;0;0;0;0;1;0;0;['eatingdisroderrecovery', 'eatingdisorderawareness'];;
239687;1,32656E+34;https://twitter.com/switchbuggy/status/1326557153260343297;2;TW // eating disorders and recovery Best part abt working towards recovery and not binging every friday night is being able to take a healthy shit every morning. It seriously makes me so proud of myself lol.;0;0;1;0;1;0;0;0;0;0;[];;
239941;1,32658E+34;https://twitter.com/shahed_ebesh/status/1326582895830577152;2;eating disorder does not mean underweight and underweight does not mean eating disorder. eating disorders are a mental illness. weight recovery is not full recovery;0;0;1;0;1;0;0;0;0;0;[];2001;
203564;1,32131E+34;https://twitter.com/SOCIALS70505161/status/1321313753741193217;2;People with eating disorders are 12 times more likely to be preoccupied with perceived flaws in their physical appearance than those without, according to new research.https://t.co/nngzmwsz5m https://t.co/eigo84896E;0;0;1;0;0;0;0;1;1;0;[];;
203614;1,32133E+34;https://twitter.com/medicaldialogs/status/1321328660826128387;2;Study links eating disorders with body dysmorphia #eatingandweightdisorders #bodydysmorphia #eatingdisorders #anxiety https://t.co/ZXGyAqaRnv;0;0;1;0;0;0;0;1;1;0;['eatingandweightdisorders', 'bodydysmorphia', 'eatingdisorders', 'anxiety'];;
240023;1,32659E+34;https://twitter.com/RosewoodCenters/status/1326589309441470470;2;The Connection Between Anxiety and Eating Disorders: https://t.co/QM2sNcrhJQ #anxiety #edrecovery #eatingdisorder #anorexiarecovery#bulimiarecovery #diabulimia https://t.co/yGWtbF2D5r;0;0;1;0;0;0;0;1;1;0;['anxiety', 'edrecovery', 'eatingdisorder', 'anorexiarecovery', 'bulimiarecovery', 'diabulimia'];;
240471;1,32663E+33;https://twitter.com/seungshibari/status/1326629674097795076;2;( tw // ed , eating disorders )  something that's been helpful for me as i've started moving towards recovery is doing exercises that have no link to my old disordered patterns.  i used to use HIIT as a way to punish my body. now, i'm doing dance cardio instead 🎉;0;0;1;0;1;0;0;0;0;0;[];;
242823;1,32695E+34;https://twitter.com/ddiedalliance/status/1326945721031954432;2;recovery era ish idk i have been eating and nice to myself (still disordered but a lot healthier!) give me one of ur fear foods and i'll eat it (no meat i am vegetarian);0;0;1;0;1;0;0;0;0;0;[];;
242873;1,32695E+34;https://twitter.com/DrSandraBurke/status/1326950152112758784;2;We become confused, because there’s no place for being normal✨ #Addiction is simply a compulsive need, and takes many forms: substance abuse, over-thinking, exercise addiction, eating disorders, over-spending. It’s whatever you habitually do avoid being with your Self. #recovery;0;0;1;0;0;0;0;1;0;0;['Addiction', 'recovery'];;
243163;1,32698E+33;https://twitter.com/HaltonWomensPl/status/1326978172886396928;2;"Listen to stories of overcoming &amp; recovery from Emmie and Nicole, both of whom have had personal experiences with eating disorders. In a world obsessed with diet culture, we provide you with the information &amp; strategies you need to have body positivity! https://t.co/Z9efs2n1LP https://t.co/wnjSDX9zYh";0;0;1;0;0;0;0;1;0;0;[];;
243226;1,32698E+33;https://twitter.com/AnnaWrestler/status/1326982689551998977;2;#EatingDisorders are usually develope as a coping mechanism to deal with unexpressed #Emotions finding healthier alternatices will help your #Recovery 😉 https://t.co/6ndvWR8ysK;0;0;1;0;0;0;0;1;0;0;['EatingDisorders', 'Emotions', 'Recovery'];;
244223;1,32711E+34;https://twitter.com/flwrsforkoo/status/1327106279496671232;2;tw // eating disorders like i’m obsessed with not missing school for recovery stuff but for voice, apparently i will 🤩;0;0;1;0;1;0;0;0;0;2;[];;
244301;1,32712E+34;https://twitter.com/maxthemogul/status/1327121290260516866;2;My youngest plant is a real cutie to me tho. She was gifted to me and had a bad gnat infestation and possibly a fungus issue as well. So I treated her and kept close watch.  Seeing the recovery is so fulfilling. And I know them hoe ass gnats are turning into good food for her 😈;0;0;1;0;1;0;0;0;0;0;[];;
244417;1,32714E+34;https://twitter.com/sophieraynerx/status/1327143317226868739;2;Early intervention with eating disorders results in higher rates of recovery. Waiting until someone has deteriorated in weight before they can access treatment hinders this;0;0;1;0;1;0;0;0;0;0;[];;
244998;1,32725E+34;https://twitter.com/NSGives/status/1327245599645831168;2;Eating disorders are not a diet, or a cry for attention. They are complex mental illnesses, with genetic, social and environmental roots. Recovery is possible. You are not alone. #NSGives https://t.co/K6JAxM5tVG;0;0;1;0;0;0;0;1;0;0;['NSGives'];;
245280;1,32728E+34;https://twitter.com/jesskbacon/status/1327277654958108673;2;I had the pleasure of interviewing author, speaker and campaigner @HopeVirgo about her recovery and work to help support young people learn and recover from eating disorders. https://t.co/2wzaaTWYNE #eatingdisorders #DumptheScales #iweigh #curbthecount;0;0;1;0;0;0;0;1;0;0;['eatingdisorders', 'DumptheScales', 'iweigh', 'curbthecount'];;
245360;1,32729E+34;https://twitter.com/BarronAmethyst/status/1327287514772742147;2;Tonight at 8 P.M. EST, I'm honoured to be performing on Eating Disorders Aren't Funny, a PWYC fundraiser for @TFFED Please tune in (tickets via Eventbrite) or donate to this important cause by purchasing a PWYC ticket. #trans #edrecovery #transhealth #standup https://t.co/Cy2SgvVG7G;0;0;1;0;0;0;0;1;0;0;['trans', 'edrecovery', 'transhealth', 'standup'];;
245479;1,3273E+32;https://twitter.com/ReasonsEDC/status/1327297748404740098;2;Honoring our veterans means taking care of the whole person. If you know a veteran who is struggling, please reach out for help. [Source: Eating Disorders Coalition] #factfriday #military #veterans #recoveryispossible #edrecovery #eatingdisordersawareness https://t.co/4vZzxY0o85;0;0;1;0;0;0;0;1;0;0;['factfriday', 'military', 'veterans', 'recoveryispossible', 'edrecovery', 'eatingdisordersawareness'];;
246086;1,32736E+34;https://twitter.com/EDmirrormirror/status/1327362430427598848;2;Eating Disorders - Take The First Step To Recovery. https://t.co/3UJaD3aOb1;0;0;1;0;0;0;0;1;0;0;[];;
246095;1,32736E+34;https://twitter.com/vackovalexia/status/1327362915272327168;2;tw mention of eating disorders - why do my friends purposely talk about dieting and weight loss around me when they know@im in recovery for an ed like ??? i tried to explain to them how triggering it is but they literally just don’t care;0;0;1;0;0;0;0;1;0;0;[];;
246401;1,32741E+33;https://twitter.com/justmaddalyn/status/1327405215348350977;2;Next week marks 1 year of being actively recovered from bulimia. I can’t even express how surreal it feels because it felt impossible to even IMAGINE recovery for so long.  Everyday I have been able to breathe a little easier, and forgive myself faster. ❤️ #RecoveryISPossible https://t.co/3K5pqZgfzt;0;0;1;0;1;0;0;1;0;2;['RecoveryISPossible'];;
246424;1,32741E+33;https://twitter.com/NSGives/status/1327409105930235905;2;Connect with others experiencing eating disorders/disordered eating. The @nsedrecovery chat is free, anon and moderated by a trained Peer Mentor. Whether you're in the midst of an eating disorder or have maintained recovery for years, this is a supportive place for all. #NSGives https://t.co/F1MwdNulth;0;0;1;0;1;0;0;1;0;2;['NSGives'];;
246539;1,32743E+34;https://twitter.com/sugawarawrs/status/1327432228440248321;2;tw // eating disorders literally no one asked but I failed recovery again and I really wanna cry and restrict, please can I get some of your comfort character pics in comments to cheer up because I feel like shit;0;0;1;0;1;0;0;0;0;1;[];;
205224;1,32154E+33;https://twitter.com/OTACnews/status/1321538972913487874;2;OTAC | Research Study | Commonalities in Treating Eating Disorders: The Experience of Occ... https://t.co/W9LaNWdsIx https://t.co/2djDfnsQam;0;0;1;0;0;0;0;1;1;0;[];;
247266;1,32761E+34;https://twitter.com/EmilyBashforth/status/1327611448739106818;2;I compare my recovery to other people’s so often, but that isn’t healthy. Just as eating disorders are different in each person, the recovery process looks different for everyone too. It’s okay to feel frustrated but we can all get where we want to be with time and commitment. 💗;0;0;1;0;1;0;0;1;0;2;[];;
247267;1,32761E+34;https://twitter.com/NYCFemmeDem/status/1327611617715089411;2;It's cute when tRump supporters try to hurt my feelings. I'm recovering from alcoholism and 2 eating disorders 😂 like I've said much worse things to myself, please don't waste my or your own time. #thankyouhaveaniceday #recovery #selflove #MentalHealthMatters;0;0;1;0;1;0;0;1;0;2;['thankyouhaveaniceday', 'recovery', 'selflove', 'MentalHealthMatters'];;
248195;1,32776E+33;https://twitter.com/randii_lyn/status/1327759475822927872;2;*me at the height of bulimia vs. me in recovery (therapy), learning total food freedom. I DID THAT https://t.co/op9qaNqNAb;0;0;1;0;1;0;0;0;0;2;[];;
