;id_row;id;id_tweet;url_tweet;text_orig;ED_Patient;ProED;informative;scientific;hashtags;falcon2_responses;entities_instances_wikidata;entities_labels_wikidata;entities_instances_wikidata_cleaned;entities_labels_wikidata_cleaned;spacy_entities_ids;spacy_entities_urls;spacy_entities_labels
10;10;1,32E+33;https://twitter.com/tavo_killed_it/status/1318516125131563008;1;Fuck off pussy bitch. The only cancerous thing i can think of rn is your existence.;0;0;0;0;[];"{""entities_wikidata"":[[""<http://www.wikidata.org/entity/Q31928>"",""Fuck off pussy bitch the only cancerous thing""],[""<http://www.wikidata.org/entity/Q172771>"",""Rn""],[""<http://www.wikidata.org/entity/Q468777>"",""Existence""]],""relations_wikidata"":[[""<http://www.wikidata.org/entity/P921>"",""think""]]}
";['http://www.wikidata.org/entity/Q31928', 'http://www.wikidata.org/entity/Q172771', 'http://www.wikidata.org/entity/Q468777'];['Fuck off pussy bitch the only cancerous thing', 'Rn', 'Existence'];[];[];[878767, 387834, 33583];['https://www.wikidata.org/wiki/Q878767', 'https://www.wikidata.org/wiki/Q387834', 'https://www.wikidata.org/wiki/Q33583', 'https://www.wikidata.org/wiki/Q468777'];['bitch', 'thing', 'Kirundi']
11;11;1,32E+34;https://twitter.com/Girliecutex/status/1318516398977470465;1;@Tapiokishi @toxiccals You are the best anorexic.;1;1;0;0;[];"{""entities_wikidata"":[[""<http://www.wikidata.org/entity/Q2643808>"",""@tapiokishi @toxiccals""],[""<http://www.wikidata.org/entity/Q1467897>"",""Best anorexic""]],""relations_wikidata"":[]}
";['http://www.wikidata.org/entity/Q2643808', 'http://www.wikidata.org/entity/Q1467897'];['@tapiokishi @toxiccals', 'Best anorexic'];['http://www.wikidata.org/entity/Q1467897'];['Best anorexic'];[20021675];['https://www.wikidata.org/wiki/Q20021675'];['Oh']
12;12;1,32E+34;https://twitter.com/cptsdfoundation/status/1318516590971883520;1;Starving: Anorexia at 14 Anorexia steals the very life out of its victims. The disorder seemingly consumes them even as they consume next to nothing. Our guest contributor shares about her struggle with anorexia and how it correlates with mental health. https://t.co/Uxt24YYauv https://t.co/NBLUK84Rg0;0;0;1;0;[];"{""entities_wikidata"":[[""<http://www.wikidata.org/entity/Q325987>"",""Anorexia""],[""<http://www.wikidata.org/entity/Q553241>"",""Starving:  at 14""],[""<http://www.wikidata.org/entity/Q244615>"",""Life""],[""<http://www.wikidata.org/entity/Q328558>"",""Victims the disorder seemingly""],[""<http://www.wikidata.org/entity/Q1878304>"",""guest contributor shares about her struggle with anorexia""],[""<http://www.wikidata.org/entity/Q8777>"",""Mental health https://tco/uxt24yyauv https://tco/nbluk84rg0""]],""relations_wikidata"":[[""<http://www.wikidata.org/entity/P1412>"",""steals""],[""<http://www.wikidata.org/entity/P2791>"",""consumes""],[""<http://www.wikidata.org/entity/P2791>"",""consume""],[""<http://www.wikidata.org/entity/P19>"",""starving:  at 14""],[""<http://www.wikidata.org/entity/P19>"",""starving:  at 14""]]}
";['http://www.wikidata.org/entity/Q325987', 'http://www.wikidata.org/entity/Q553241', 'http://www.wikidata.org/entity/Q244615', 'http://www.wikidata.org/entity/Q328558', 'http://www.wikidata.org/entity/Q1878304', 'http://www.wikidata.org/entity/Q8777'];['Anorexia', 'Starving:  at 14', 'Life', 'Victims the disorder seemingly', 'guest contributor shares about her struggle with anorexia', 'Mental health https://tco/uxt24yyauv https://tco/nbluk84rg0'];['http://www.wikidata.org/entity/Q254327', 'http://www.wikidata.org/entity/Q3'];['Anorexia', 'Life'];[3, 1851760, 1196314, 14536140, 254327, 317309];['https://www.wikidata.org/wiki/Q3', 'https://www.wikidata.org/wiki/Q1851760', 'https://www.wikidata.org/wiki/Q1196314', 'https://www.wikidata.org/wiki/Q14536140', 'https://www.wikidata.org/wiki/Q254327', 'https://www.wikidata.org/wiki/Q317309', 'https://www.wikidata.org/wiki/Q257406', 'https://www.wikidata.org/wiki/Q13570090'];['life', 'victim', 'stock', 'exertion', 'anorexia', 'mental health']
13;13;1,32E+34;https://twitter.com/skinnylozza/status/1318517034628558848;1;Irl did this and lost 6kg she’s the real anorexic https://t.co/WvmFyxbWk2;1;1;0;0;[];"{""entities_wikidata"":[[""<http://www.wikidata.org/entity/Q27>"",""Irl""],[""<http://www.wikidata.org/entity/Q209615>"",""6kg she\u2019s the real anorexic https://tco/wvmfyxbwk2""]],""relations_wikidata"":[[""<http://www.wikidata.org/entity/P245>"",""lost""]]}
";['http://www.wikidata.org/entity/Q27', 'http://www.wikidata.org/entity/Q209615'];['Irl', '6kg she’s the real anorexic https://tco/wvmfyxbwk2'];[];[];[813];['https://www.wikidata.org/wiki/Q7311060', 'https://www.wikidata.org/wiki/Q813', 'https://www.wikidata.org/wiki/Q43512'];['Kyrgyzstan']
14;14;1,32E+34;https://twitter.com/arianasdevil/status/1318517191281606656;1;tw/ weight / i don’t think y’all know how fucking frustrating it is for me to tell myself to lose weight everyday and failing every fucking single day for months already because all i do is binge eating and hating myself.;1;1;0;0;[];"{""entities_wikidata"":[[""<http://www.wikidata.org/entity/Q865>"",""tw/ weight / i don\u2019t""],[""<http://www.wikidata.org/entity/Q277828>"",""don\u2019t think y\u2019all""],[""<http://www.wikidata.org/entity/Q304394>"",""Fucking""],[""<http://www.wikidata.org/entity/Q304394>"",""Fucking single day for months""],[""<http://www.wikidata.org/entity/Q1129653>"",""weight everyday""],[""<http://www.wikidata.org/entity/Q544455>"",""Binge""],[""<http://www.wikidata.org/entity/Q213449>"",""eating""]],""relations_wikidata"":[[""<http://www.wikidata.org/entity/P921>"",""think""],[""<http://www.wikidata.org/entity/P1476>"",""know""],[""<http://www.wikidata.org/entity/P582>"",""tell""],[""<http://www.wikidata.org/entity/P460>"",""lose""],[""<http://www.wikidata.org/entity/P473>"",""failing""],[""<http://www.wikidata.org/entity/P840>"",""eating""],[""<http://www.wikidata.org/entity/P921>"",""hating""]]}
";['http://www.wikidata.org/entity/Q865', 'http://www.wikidata.org/entity/Q277828', 'http://www.wikidata.org/entity/Q304394', 'http://www.wikidata.org/entity/Q304394', 'http://www.wikidata.org/entity/Q1129653', 'http://www.wikidata.org/entity/Q544455', 'http://www.wikidata.org/entity/Q213449'];['tw/ weight / i don’t', 'don’t think y’all', 'Fucking', 'Fucking single day for months', 'weight everyday', 'Binge', 'eating'];['http://www.wikidata.org/entity/Q2303219', 'http://www.wikidata.org/entity/Q213449'];['Binge', 'eating'];[918, 11423, 1748061, 573, 5151];['https://www.wikidata.org/wiki/Q918', 'https://www.wikidata.org/wiki/Q11423', 'https://www.wikidata.org/wiki/Q1748061', 'https://www.wikidata.org/wiki/Q573', 'https://www.wikidata.org/wiki/Q5151'];['Twitter', 'mass', 'Everyday', 'day', 'month']
15;15;1,32E+34;https://twitter.com/jjkcaI/status/1318517888131731456;1;my  dad  suggesting  me  pizza  ..  i  am  anorexic  and  currently  trying  to  keep  my  calorie  intake  under  100  today  mind  your  own  business;1;1;0;0;[];"{""entities_wikidata"":[[""<http://www.wikidata.org/entity/Q254327>"",""Anorexic  and  currently""],[""<http://www.wikidata.org/entity/Q177>"",""Pizza""],[""<http://www.wikidata.org/entity/Q1332886>"",""Calorie  intake  under  100  today  mind""],[""<http://www.wikidata.org/entity/Q901299>"",""business""]],""relations_wikidata"":[[""<http://www.wikidata.org/entity/P921>"",""trying""],[""<http://www.wikidata.org/entity/P22>"",""dad""]]}
";['http://www.wikidata.org/entity/Q254327', 'http://www.wikidata.org/entity/Q177', 'http://www.wikidata.org/entity/Q1332886', 'http://www.wikidata.org/entity/Q901299'];['Anorexic  and  currently', 'Pizza', 'Calorie  intake  under  100  today  mind', 'business'];['http://www.wikidata.org/entity/Q177'];['Pizza'];[7565, 177, 130964, 130838, 4830453];['https://www.wikidata.org/wiki/Q7565', 'https://www.wikidata.org/wiki/Q177', 'https://www.wikidata.org/wiki/Q130964', 'https://www.wikidata.org/wiki/Q130838', 'https://www.wikidata.org/wiki/Q4830453'];['father', 'pizza', 'calorie', 'Today', 'business']
16;16;1,32E+33;https://twitter.com/plnpybn/status/1318518281259474945;1;A family that eats together build a connection that strengthens the family ties. We only not enjoy the sharing of food, achievements and topics that makes us laugh but this also serves the way to open up personal issue, conflicts, problem encountered by each of the family member.;0;0;0;0;[];"{""entities_wikidata"":[[""<http://www.wikidata.org/entity/Q1144624>"",""family ties""],[""<http://www.wikidata.org/entity/Q569320>"",""A Connection""],[""<http://www.wikidata.org/entity/Q909217>"",""Sharing of food, achievements""],[""<http://www.wikidata.org/entity/Q1095335>"",""Topics""],[""<http://www.wikidata.org/entity/Q475699>"",""The Way""],[""<http://www.wikidata.org/entity/Q86447>"",""Personal issue, conflicts, problem""]],""relations_wikidata"":[[""<http://www.wikidata.org/entity/P1034>"",""eats""],[""<http://www.wikidata.org/entity/P176>"",""build""],[""<http://www.wikidata.org/entity/P176>"",""makes""],[""<http://www.wikidata.org/entity/P179>"",""serves""],[""<http://www.wikidata.org/entity/P3025>"",""open""],[""<http://www.wikidata.org/entity/P53>"",""family""],[""<http://www.wikidata.org/entity/P31>"",""family member""]]}
";['http://www.wikidata.org/entity/Q1144624', 'http://www.wikidata.org/entity/Q569320', 'http://www.wikidata.org/entity/Q909217', 'http://www.wikidata.org/entity/Q1095335', 'http://www.wikidata.org/entity/Q475699', 'http://www.wikidata.org/entity/Q86447'];['family ties', 'A Connection', 'Sharing of food, achievements', 'Topics', 'The Way', 'Personal issue, conflicts, problem'];[];[];[8436, 31924, 2095, 2988681, 2751586, 17641254, 86447, 759676];['https://www.wikidata.org/wiki/Q8436', 'https://www.wikidata.org/wiki/Q31924', 'https://www.wikidata.org/wiki/Q1144624', 'https://www.wikidata.org/wiki/Q459221', 'https://www.wikidata.org/wiki/Q2095', 'https://www.wikidata.org/wiki/Q2532754', 'https://www.wikidata.org/wiki/Q2751586', 'https://www.wikidata.org/wiki/Q17641254', 'https://www.wikidata.org/wiki/Q86447', 'https://www.wikidata.org/wiki/Q759676', 'https://www.wikidata.org/wiki/Q198', 'https://www.wikidata.org/wiki/Q12758374'];['family', 'connection', 'food', 'achievement', 'resolution', 'Andrew John Henry Way', 'issue', 'task']
17;17;1,32E+34;https://twitter.com/awayemicheal/status/1318518378567524352;1;@Crhedrys Problem for who no get money to buy food and fuel oo #EndBadGoveranceInNigeria;0;0;1;0;['EndBadGoveranceInNigeria'];"{""entities_wikidata"":[[""<http://www.wikidata.org/entity/Q759676>"",""@crhedrys problem""],[""<http://www.wikidata.org/entity/Q825316>"",""Money""],[""<http://www.wikidata.org/entity/Q626981>"",""Food""],[""<http://www.wikidata.org/entity/Q290735>"",""Fuel oo endbadgoveranceinnigeria""]],""relations_wikidata"":[[""<http://www.wikidata.org/entity/P57>"",""buy""]]}
";['http://www.wikidata.org/entity/Q759676', 'http://www.wikidata.org/entity/Q825316', 'http://www.wikidata.org/entity/Q626981', 'http://www.wikidata.org/entity/Q290735'];['@crhedrys problem', 'Money', 'Food', 'Fuel oo endbadgoveranceinnigeria'];['http://www.wikidata.org/entity/Q1368', 'http://www.wikidata.org/entity/Q2095'];['Money', 'Food'];[1368, 2095, 42501, 228];['https://www.wikidata.org/wiki/Q1368', 'https://www.wikidata.org/wiki/Q2095', 'https://www.wikidata.org/wiki/Q42501', 'https://www.wikidata.org/wiki/Q228'];['money', 'food', 'combustible matter', 'Andorra']
18;18;1,32E+34;https://twitter.com/etherealjiminie/status/1318518525074546688;1;tw // anorexia i have anorexia, and this is literally so offensive? stfu;1;1;0;0;[];"{""entities_wikidata"":[[""<http://www.wikidata.org/entity/Q34918>"",""Tw // anorexia""],[""<http://www.wikidata.org/entity/Q691531>"",""I have anorexia,""],[""<http://www.wikidata.org/entity/Q673265>"",""Literally so offensive""]],""relations_wikidata"":[[""<http://www.wikidata.org/entity/P527>"",""anorexia i have anorexia,""]]}
";['http://www.wikidata.org/entity/Q34918', 'http://www.wikidata.org/entity/Q691531', 'http://www.wikidata.org/entity/Q673265'];['Tw // anorexia', 'I have anorexia,', 'Literally so offensive'];[];[];[918, 254327, 254327];['https://www.wikidata.org/wiki/Q918', 'https://www.wikidata.org/wiki/Q254327', 'https://www.wikidata.org/wiki/Q254327'];['Twitter', 'anorexia', 'anorexia']
19;19;1,32E+34;https://twitter.com/kaloires/status/1318519205826789376;1;i'm irene, very awkward girl, 18. either binge eating or starving, never an inbetween :) cw and hw is 186, and my first goal weight is 175. idk about ugw yet.;1;1;0;0;[];"{""entities_wikidata"":[[""<http://www.wikidata.org/entity/Q203837>"",""M irene, very awkward girl, 18 either binge""],[""<http://www.wikidata.org/entity/Q25279>"",""starving, never an inbetween :) cw""],[""<http://www.wikidata.org/entity/Q298958>"",""Hw""],[""<http://www.wikidata.org/entity/Q33222>"",""186,""],[""<http://www.wikidata.org/entity/Q869862>"",""goal weight""],[""<http://www.wikidata.org/entity/Q701939>"",""175 idk about ugw""]],""relations_wikidata"":[[""<http://www.wikidata.org/entity/P840>"",""eating""]]}
";['http://www.wikidata.org/entity/Q203837', 'http://www.wikidata.org/entity/Q25279', 'http://www.wikidata.org/entity/Q298958', 'http://www.wikidata.org/entity/Q33222', 'http://www.wikidata.org/entity/Q869862', 'http://www.wikidata.org/entity/Q701939'];['M irene, very awkward girl, 18 either binge', 'starving, never an inbetween :) cw', 'Hw', '186,', 'goal weight', '175 idk about ugw'];['http://www.wikidata.org/entity/Q620876'];['goal weight'];[3031, 11423];['https://www.wikidata.org/wiki/Q3031', 'https://www.wikidata.org/wiki/Q12605358', 'https://www.wikidata.org/wiki/Q11423'];['girl', 'mass']
20;20;1,32E+34;https://twitter.com/pixiebokkie/status/1318519465605095426;1;@VALYJAY they r the bezt anorexic;1;1;0;0;[];"{""entities_wikidata"":[[""<http://www.wikidata.org/entity/Q3176862>"",""@valyjay""],[""<http://www.wikidata.org/entity/Q868761>"",""bezt anorexic""]],""relations_wikidata"":[[""<http://www.wikidata.org/entity/P5686>"",""r""]]}
";['http://www.wikidata.org/entity/Q3176862', 'http://www.wikidata.org/entity/Q868761'];['@valyjay', 'bezt anorexic'];[];[];[''];[''];[]
21;21;1,32E+33;https://twitter.com/Flairtitude/status/1318519560958545920;1;So since they announced curfew by 12pm, and it’s effective from 4pm, how will people who are at work, and don’t have their homes stocked with enough food, fuel (since power is a big problem) and other resources to last the next 24hours cope? Did they think about this or? #EndSARS;0;0;1;0;['EndSARS'];"{""entities_wikidata"":[[""<http://www.wikidata.org/entity/Q184>"",""Curfew by 12pm,""],[""<http://www.wikidata.org/entity/Q591090>"",""Work, and don\u2019t have their homes""],[""<http://www.wikidata.org/entity/Q931157>"",""It\u2019s effective from 4pm, how will people""],[""<http://www.wikidata.org/entity/Q1434669>"",""Food, fuel (since power""],[""<http://www.wikidata.org/entity/Q958884>"",""Big problem)""],[""<http://www.wikidata.org/entity/Q1554231>"",""Resources""],[""<http://www.wikidata.org/entity/Q157044>"",""24hours""],[""<http://www.wikidata.org/entity/Q989078>"",""Endsars""]],""relations_wikidata"":[[""<http://www.wikidata.org/entity/P414>"",""stocked""],[""<http://www.wikidata.org/entity/P281>"",""cope""],[""<http://www.wikidata.org/entity/P921>"",""think""]]}
";['http://www.wikidata.org/entity/Q184', 'http://www.wikidata.org/entity/Q591090', 'http://www.wikidata.org/entity/Q931157', 'http://www.wikidata.org/entity/Q1434669', 'http://www.wikidata.org/entity/Q958884', 'http://www.wikidata.org/entity/Q1554231', 'http://www.wikidata.org/entity/Q157044', 'http://www.wikidata.org/entity/Q989078'];['Curfew by 12pm,', 'Work, and don’t have their homes', 'It’s effective from 4pm, how will people', 'Food, fuel (since power', 'Big problem)', 'Resources', '24hours', 'Endsars'];['http://www.wikidata.org/entity/Q1554231', 'http://www.wikidata.org/entity/Q48811126'];['Resources', 'Endsars'];[223625, 34617, 34617, 5, 42213, 7743, 42501, 2095, 25342, 759676, 1554231];['https://www.wikidata.org/wiki/Q223625', 'https://www.wikidata.org/wiki/Q34617', 'https://www.wikidata.org/wiki/Q34617', 'https://www.wikidata.org/wiki/Q5', 'https://www.wikidata.org/wiki/Q42213', 'https://www.wikidata.org/wiki/Q7743', 'https://www.wikidata.org/wiki/Q42501', 'https://www.wikidata.org/wiki/Q2095', 'https://www.wikidata.org/wiki/Q25342', 'https://www.wikidata.org/wiki/Q759676', 'https://www.wikidata.org/wiki/Q1554231'];['curfew', 'Saint Pierre and Miquelon', 'Saint Pierre and Miquelon', 'human', 'work', 'home', 'combustible matter', 'food', 'power', 'task', 'resource']
22;22;1,32E+34;https://twitter.com/VALYJAY/status/1318519608253550592;1;@kaydoloo you are the best anorexic;1;1;0;0;[];"{""entities_wikidata"":[[""<http://www.wikidata.org/entity/Q1467897>"",""Best anorexic""]],""relations_wikidata"":[]}
";['http://www.wikidata.org/entity/Q1467897'];['Best anorexic'];['http://www.wikidata.org/entity/Q1467897'];['Best anorexic'];[''];[''];[]
23;23;1,32E+34;https://twitter.com/bunnybohoo/status/1318520102434656257;1;RT @tinyshroom95: the bonespo/thinspo on PH if you type in anorexic is INSANE;1;1;0;0;[];"{""entities_wikidata"":[[""<http://www.wikidata.org/entity/Q928>"",""Ph""],[""<http://www.wikidata.org/entity/Q17424>"",""rt @tinyshroom95: the bonespo/thinspo on""],[""<http://www.wikidata.org/entity/Q254327>"",""Anorexic""]],""relations_wikidata"":[[""<http://www.wikidata.org/entity/P31>"",""type""],[""<http://www.wikidata.org/entity/P31>"",""INSANE""]]}
";['http://www.wikidata.org/entity/Q928', 'http://www.wikidata.org/entity/Q17424', 'http://www.wikidata.org/entity/Q254327'];['Ph', 'rt @tinyshroom95: the bonespo/thinspo on', 'Anorexic'];['http://www.wikidata.org/entity/Q254327'];['Anorexic'];[1143151];['https://www.wikidata.org/wiki/Q1143151'];['Pro-ana']
24;24;1,32E+33;https://twitter.com/burntkcals/status/1318520223440506881;1;RT @sdapg6: ☁️ manifestation : - i am free from binge eating disorder. - i am free from any binge thought. - i am free from any binge cycle. - i am immune to binge. - i am able to restrict really low. - i am able to fast for really long. - i lose 20 kg instantly. - i get to my ugw instantly. https://t.co/xTZoCW6qHC;1;1;0;0;[];"{""entities_wikidata"":[[""<http://www.wikidata.org/entity/Q59056>"",""rt @sdapg6: \u2601\ufe0f manifestation : -""],[""<http://www.wikidata.org/entity/Q485978>"",""cycle - i am immune""],[""<http://www.wikidata.org/entity/Q7447762>"",""eating disorder -""],[""<http://www.wikidata.org/entity/Q485978>"",""low - i am able""],[""<http://www.wikidata.org/entity/Q68722>"",""Binge""],[""<http://www.wikidata.org/entity/Q9420>"",""thought -""],[""<http://www.wikidata.org/entity/Q231766>"",""Free""],[""<http://www.wikidata.org/entity/Q454691>"",""Able""],[""<http://www.wikidata.org/entity/Q553229>"",""long -""],[""<http://www.wikidata.org/entity/Q813>"",""20 kg instantly -""],[""<http://www.wikidata.org/entity/Q209615>"",""Ugw instantly https://tco/xtzocw6qhc""]],""relations_wikidata"":[[""<http://www.wikidata.org/entity/P177>"",""thought""],[""<http://www.wikidata.org/entity/P131>"",""restrict""],[""<http://www.wikidata.org/entity/P161>"",""fast""],[""<http://www.wikidata.org/entity/P460>"",""lose""]]}
";['http://www.wikidata.org/entity/Q59056', 'http://www.wikidata.org/entity/Q485978', 'http://www.wikidata.org/entity/Q7447762', 'http://www.wikidata.org/entity/Q485978', 'http://www.wikidata.org/entity/Q68722', 'http://www.wikidata.org/entity/Q9420', 'http://www.wikidata.org/entity/Q231766', 'http://www.wikidata.org/entity/Q454691', 'http://www.wikidata.org/entity/Q553229', 'http://www.wikidata.org/entity/Q813', 'http://www.wikidata.org/entity/Q209615'];['rt @sdapg6: ☁️ manifestation : -', 'cycle - i am immune', 'eating disorder -', 'low - i am able', 'Binge', 'thought -', 'Free', 'Able', 'long -', '20 kg instantly -', 'Ugw instantly https://tco/xtzocw6qhc'];['http://www.wikidata.org/entity/Q2303219', 'http://www.wikidata.org/entity/Q1543615'];['Binge', 'Free'];[3331189, 373822, 28224035, 11442, 28224035, 813, 1900125, 204];['https://www.wikidata.org/wiki/Q3331189', 'https://www.wikidata.org/wiki/Q373822', 'https://www.wikidata.org/wiki/Q28224035', 'https://www.wikidata.org/wiki/Q11442', 'https://www.wikidata.org/wiki/Q28224035', 'https://www.wikidata.org/wiki/Q813', 'https://www.wikidata.org/wiki/Q1900125', 'https://www.wikidata.org/wiki/Q204'];['version, edition, or translation', 'eating disorder', 'Binge', 'bicycle', 'Binge', 'Kyrgyzstan', 'multiplication sign', 'zero']
25;25;1,32E+34;https://twitter.com/bunikkals/status/1318520251114524673;1;maxy is the best anorexic;1;1;0;0;[];"{""entities_wikidata"":[[""<http://www.wikidata.org/entity/Q345>"",""Maxy""],[""<http://www.wikidata.org/entity/Q1467897>"",""Best anorexic""]],""relations_wikidata"":[]}
";['http://www.wikidata.org/entity/Q345', 'http://www.wikidata.org/entity/Q1467897'];['Maxy', 'Best anorexic'];['http://www.wikidata.org/entity/Q1467897'];['Best anorexic'];[''];[''];[]
26;26;1,32E+34;https://twitter.com/L0WCALS/status/1318520536851533824;1;broke my fast at 47hrs cause i felt like i was seriously about to die, my mom had to bring me food to my bed and she’s so worried now, asked me when the last time i ate was (i lied), said i look sick and that “anorexia is no joke” i’m feeling bad now;1;1;0;0;[];"{""entities_wikidata"":[[""<http://www.wikidata.org/entity/Q188064>"",""seriously about to die, my mom""],[""<http://www.wikidata.org/entity/Q29871>"",""Like""],[""<http://www.wikidata.org/entity/Q1231964>"",""Food to my bed""],[""<http://www.wikidata.org/entity/Q4770169>"",""Anorexia""],[""<http://www.wikidata.org/entity/Q190152>"",""Sick and that \u201c""],[""<http://www.wikidata.org/entity/Q263323>"",""She\u2019s so worried now,""],[""<http://www.wikidata.org/entity/Q44042>"",""(i lied),""],[""<http://www.wikidata.org/entity/Q250421>"",""Joke\u201d i\u2019m""],[""<http://www.wikidata.org/entity/Q44142>"",""Bad""]],""relations_wikidata"":[[""<http://www.wikidata.org/entity/P1706>"",""felt""],[""<http://www.wikidata.org/entity/P3061>"",""bring""],[""<http://www.wikidata.org/entity/P577>"",""ate""],[""<http://www.wikidata.org/entity/P724>"",""said""],[""<http://www.wikidata.org/entity/P212>"",""look""],[""<http://www.wikidata.org/entity/P413>"",""feeling""],[""<http://www.wikidata.org/entity/P577>"",""time""],[""<http://www.wikidata.org/entity/P227>"",""sick and that \u201c""]]}
";['http://www.wikidata.org/entity/Q188064', 'http://www.wikidata.org/entity/Q29871', 'http://www.wikidata.org/entity/Q1231964', 'http://www.wikidata.org/entity/Q4770169', 'http://www.wikidata.org/entity/Q190152', 'http://www.wikidata.org/entity/Q263323', 'http://www.wikidata.org/entity/Q44042', 'http://www.wikidata.org/entity/Q250421', 'http://www.wikidata.org/entity/Q44142'];['seriously about to die, my mom', 'Like', 'Food to my bed', 'Anorexia', 'Sick and that “', 'She’s so worried now,', '(i lied),', 'Joke” i’m', 'Bad'];['http://www.wikidata.org/entity/Q3249878', 'http://www.wikidata.org/entity/Q254327', 'http://www.wikidata.org/entity/Q3566043'];['Like', 'Anorexia', 'Bad'];[44602, 7560, 2095, 42177, 254327, 131138];['https://www.wikidata.org/wiki/Q44602', 'https://www.wikidata.org/wiki/Q7560', 'https://www.wikidata.org/wiki/Q2095', 'https://www.wikidata.org/wiki/Q42177', 'https://www.wikidata.org/wiki/Q870466', 'https://www.wikidata.org/wiki/Q254327', 'https://www.wikidata.org/wiki/Q131138'];['fasting', 'mother', 'food', 'bed', 'anorexia', 'joke']
27;27;1,32E+33;https://twitter.com/CarbCals/status/1318520750219943938;1;@lovelylilmisty I GET CALLED ANOREXIC ALL THE TIME EVEN WHEN I WAS AT MY HW 😐 MADE ME FEEL LIIE I WAS BEING MOCKED;1;1;0;0;[];"{""entities_wikidata"":[[""<http://www.wikidata.org/entity/Q4770169>"",""Anorexic""],[""<http://www.wikidata.org/entity/Q909731>"",""all the time""],[""<http://www.wikidata.org/entity/Q161420>"",""All""],[""<http://www.wikidata.org/entity/Q3036177>"",""anorexic  the time""],[""<http://www.wikidata.org/entity/Q488947>"",""The""],[""<http://www.wikidata.org/entity/Q653689>"",""anorexic all  time""],[""<http://www.wikidata.org/entity/Q1541874>"",""Anorexic all the""],[""<http://www.wikidata.org/entity/Q298958>"",""hw""],[""<http://www.wikidata.org/entity/Q307291>"",""feel""],[""<http://www.wikidata.org/entity/Q29871>"",""liie""]],""relations_wikidata"":[[""<http://www.wikidata.org/entity/P272>"",""CALLED""],[""<http://www.wikidata.org/entity/P108>"",""MOCKED""],[""<http://www.wikidata.org/entity/P577>"",""TIME""]]}
";['http://www.wikidata.org/entity/Q4770169', 'http://www.wikidata.org/entity/Q909731', 'http://www.wikidata.org/entity/Q161420', 'http://www.wikidata.org/entity/Q3036177', 'http://www.wikidata.org/entity/Q488947', 'http://www.wikidata.org/entity/Q653689', 'http://www.wikidata.org/entity/Q1541874', 'http://www.wikidata.org/entity/Q298958', 'http://www.wikidata.org/entity/Q307291', 'http://www.wikidata.org/entity/Q29871'];['Anorexic', 'all the time', 'All', 'anorexic  the time', 'The', 'anorexic all  time', 'Anorexic all the', 'hw', 'feel', 'liie'];['http://www.wikidata.org/entity/Q254327'];['Anorexic'];[''];[''];[]
28;28;1,32E+34;https://twitter.com/ayemind99/status/1318520971754688513;1;Eating disorder inquests : Anorexia ignorance 'major concern' - BBC News https://t.co/IYgcARFToF;0;0;1;1;[];"{""entities_wikidata"":[[""<http://www.wikidata.org/entity/Q373822>"",""eating disorder""],[""<http://www.wikidata.org/entity/Q408581>"","": anorexia ignorance""],[""<http://www.wikidata.org/entity/Q182832>"",""Concern""],[""<http://www.wikidata.org/entity/Q9531>"",""Bbc""],[""<http://www.wikidata.org/entity/Q209615>"",""-  news https://tco/iygcarftof""]],""relations_wikidata"":[[""<http://www.wikidata.org/entity/P4424>"",""inquests""],[""<http://www.wikidata.org/entity/P793>"",""major""]]}
";['http://www.wikidata.org/entity/Q373822', 'http://www.wikidata.org/entity/Q408581', 'http://www.wikidata.org/entity/Q182832', 'http://www.wikidata.org/entity/Q9531', 'http://www.wikidata.org/entity/Q209615'];['eating disorder', ': anorexia ignorance', 'Concern', 'Bbc', '-  news https://tco/iygcarftof'];['http://www.wikidata.org/entity/Q373822'];['eating disorder'];[12136, 815577, 206361, 204, 864900];['https://www.wikidata.org/wiki/Q12136', 'https://www.wikidata.org/wiki/Q815577', 'https://www.wikidata.org/wiki/Q206361', 'https://www.wikidata.org/wiki/Q204', 'https://www.wikidata.org/wiki/Q864900'];['disease', 'ignorance', 'concern', 'zero', 'Boehm garbage collector']
